Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-15076,04-11-2023,08-11-2023,Maria Walker,Corporate,West,Furniture,Tables,903.98,2,0,505.17
ORD-16764,17-08-2023,19-08-2023,Maria Johnson,Consumer, East ,Furniture,Chairs,691.85,5,0,109.06
ORD-14542,14-11-2024,15-11-2024,Priya Lee,Consumer, East ,Office Supplies,Binders,78.43,1,0,24.99
ORD-11602,20-10-2024,27-10-2024,James Davis,Consumer,East,Technology,Phones,874.06,3,0.2,282.16
ORD-10950,24-11-2022,27-11-2022,Carlos Garcia,Consumer,South,Office Supplies,Labels,787.82,4,0.1,100.67
ORD-15757,27-07-2022,03-08-2022,Tom Clark,Consumer,West,Office Supplies,Envelopes,134.62,2,0,21.5
ORD-16218,15-03-2024,18-03-2024,Priya Chen,Consumer,South,Office Supplies,Labels,349.08,3,0,87.14
ORD-13587,01-05-2022,06-05-2022,Carlos Walker,Corporate,East,Technology,Phones,1041.51,1,0.1,267.98
ORD-14439,20-03-2022,27-03-2022,,Home Office,West,Office Supplies,Art,70.83,3,0,20.99
ORD-11707,09-08-2022,14-08-2022,Anna Clark,Consumer,East,Office Supplies,Binders,15.26,1,0,1.47
ORD-10741,27-02-2023,02-03-2023,Sara Wilson,Consumer,West,Office Supplies,Storage,437.06,2,0,72.84
ORD-12789,16-11-2024,20-11-2024,Sara Clark,Consumer,West,Furniture,Bookcases,578.48,1,0.15,72.04
ORD-12201,13-10-2022,20-10-2022,Kevin Patel,Consumer,West,Office Supplies,Paper,42.14,1,0.2,1.69
ORD-17427,01-09-2022,08-09-2022,Sara Lee,Consumer,East,Office Supplies,Art,38.01,3,0.3,2.9
ORD-10895,18-09-2023,19-09-2023,Kevin Patel,Consumer,West,Furniture,Bookcases,746.66,2,0.3,-126.64
ORD-13300,15-03-2024,17-03-2024,Anna Brown,Consumer,West,Technology,Phones,2646.14,3,0.1,337.28
ORD-13671,16-08-2023,19-08-2023,Anna Davis,Consumer,East,Office Supplies,Art,166.16,1,0.3,2.81
ORD-16743,14-07-2023,15-07-2023,Carlos Wilson,Consumer,West,Furniture,Tables,1869.84,4,0.5,-633.99
ORD-10246,23-05-2024,26-05-2024,,Home Office,Central,Furniture,Furnishings,237.24,1,0,-45.27
ORD-12250,16-08-2023,21-08-2023,John Garcia,Consumer,East,Technology,Phones,14556.72,6,0,1272.37
ORD-17898,21-09-2022,22-09-2022,Kevin Chen,Home Office,South,Office Supplies,Envelopes,177.67,2,0.3,19.14
ORD-10949,22-09-2023,26-09-2023,Grace Walker,Consumer,East,Technology,Accessories,3714.94,2,0,900.99
ORD-18975,13-11-2023,20-11-2023,Nina Martinez,Consumer,east,Furniture,Tables,916.3,4,0.15,-3.99
ORD-12069,06-08-2024,11-08-2024,Nina Wilson,Consumer,West,Furniture,Furnishings,655.02,3,0,-188.65
ORD-14511,19-11-2023,21-11-2023,Priya Walker,Home Office,West,Furniture,Bookcases,2147.61,3,0,625.99
ORD-19484,10-05-2024,15-05-2024,James Walker,Consumer,South,Office Supplies,Paper,111.22,5,0.5,3.28
ORD-17420,12-05-2022,17-05-2022,,Corporate,east,Office Supplies,Binders,712.23,3,0,92.85
ORD-10788,26-03-2022,27-03-2022,Maria Patel,Consumer,East,Technology,Copiers,1938.07,1,0,694.57
ORD-18641,14-12-2023,16-12-2023,Kevin Rodriguez,Consumer,Central,Furniture,Furnishings,981.76,4,0.3,-267.13
ORD-14696,25-01-2022,26-01-2022,Anna Patel,Home Office,South,Office Supplies,Art,170.39,1,0.1,29.43
ORD-15191,12-08-2024,13-08-2024,Tom Patel,Consumer,East,Furniture,Furnishings,46.61,1,0.15,-10.33
ORD-18671,21-11-2022,25-11-2022,Nina Young,Consumer,Central,Office Supplies,Paper,279.68,2,0.15,48.36
ORD-13711,08-08-2022,,Kevin Clark,Consumer,West,Office Supplies,Labels,930.24,4,0,132.15
ORD-18655,22-12-2024,23-12-2024,Wei Patel,Consumer,Central,Technology,Accessories,3250.92,2,0,1031.46
ORD-16739,07-04-2022,12-04-2022,Mohammed Johnson,Consumer,East,Office Supplies,Labels,208.71,2,0.15,52.06
ORD-15259,17-04-2023,19-04-2023,Nina Brown,Consumer,Central,Furniture,Tables,2334.14,5,0.15,57.98
ORD-18577,11-06-2024,15-06-2024,Nina Walker,Consumer,West,Office Supplies,Paper,168.16,4,0.1,31.13
ORD-13176,17-02-2024,19-02-2024,Carlos Clark,Consumer,East,Office Supplies,Labels,1262.28,6,0,352.73
ORD-13269,06-08-2022,13-08-2022,John Lee,Home Office,EAST,Furniture,Furnishings,725.91,1,0,57.71
ORD-11617,26-06-2023,28-06-2023,Fatima Johnson,Corporate,West,Office Supplies,Art,144.23,1,0,47.47
ORD-15638,21-11-2022,23-11-2022,Carlos Brown,Home Office,West,Technology,Copiers,706.76,1,0.1,247.4
ORD-16765,16-07-2023,19-07-2023,Linda Davis,Corporate,West,Office Supplies,Labels,255.24,2,0.15,53.67
ORD-15010,06-12-2022,08-12-2022,John Clark,Consumer,East,Office Supplies,Storage,58.92,1,0.3,-5.34
ORD-18854,17-07-2024,18-07-2024,Maria Johnson,Consumer,South,Furniture,Furnishings,2981.55,5,0,913.78
ORD-13995,08-06-2024,09-06-2024,Nina Clark,Consumer,East,Office Supplies,Paper,181.01,1,0.1,35.25
ORD-13566,05-04-2022,08-04-2022,Maria Rodriguez,Corporate,East,Office Supplies,Labels,92.06,1,0.15,8.49
ORD-13414,03-11-2024,08-11-2024,Sara Khan,Home Office,West,Furniture,Bookcases,2181.76,2,0,-596.32
ORD-18125,11-06-2024,13-06-2024,Nina Young,Consumer,West,Office Supplies,Art,127.82,2,0,34.61
ORD-13790,09-08-2022,10-08-2022,David Young,Corporate,West,Furniture,Bookcases,692.57,1,0,210.34
ORD-17016,11-02-2022,15-02-2022,Priya Garcia,Consumer,West,Office Supplies,Labels,426.3,3,0,131.83
ORD-11127,05-07-2023,09-07-2023,Sara Rodriguez,Consumer,East,Office Supplies,Labels,141.83,1,0,21.49
ORD-17257,18-10-2023,20-10-2023,Anna Patel,Home Office,West,Office Supplies,Binders,118.29,1,0.15,23.18
ORD-12708,21-11-2024,23-11-2024,Wei Wilson,Home Office,East,Technology,Copiers,1099.55,1,0,507.92
ORD-15811,19-06-2022,26-06-2022,Kevin Martinez,Consumer,East,Office Supplies,Storage,86.36,1,0.15,14.84
ORD-17657,20-11-2022,24-11-2022,Carlos Rodriguez,Consumer,Central,Technology,Copiers,659.01,2,0.2,112.3
ORD-18520,27-04-2024,29-04-2024,Tom Brown,Home Office,East,Office Supplies,Art,610.97,6,0.3,53.27
ORD-16991,14-09-2024,17-09-2024,Priya Young,Corporate,West,Office Supplies,Envelopes,468.54,4,0.2,45.54
ORD-11755,06-10-2023,07-10-2023,John Smith,Consumer,West,Office Supplies,Storage,271.95,2,0.15,36.09
ORD-12481,20-11-2024,21-11-2024,Nina Khan,Consumer,West,Office Supplies,Storage,591,4,0,25.42
ORD-10199,13-12-2022,16-12-2022,Maria Rodriguez,Consumer,East,Technology,Machines,1162.19,1,,46.4
ORD-15362,10-03-2022,11-03-2022,Priya Wilson,Corporate,West,Office Supplies,Binders,377.39,2,0.1,53.44
ORD-12271,26-11-2022,29-11-2022,Priya Martinez,Corporate,Central,Technology,Accessories,4324,3,0.1,-1044.88
ORD-17759,12-03-2023,17-03-2023,James Clark,Consumer,west,Furniture,Chairs,629.8,1,0,-283.65
ORD-18376,17-09-2023,19-09-2023,Fatima Chen,Consumer,East,Furniture,Bookcases,816.39,1,0,67.6
ORD-16639,01-10-2024,05-10-2024,Linda Wilson,Corporate,South,Furniture,Bookcases,189.1,1,0.4,-24.93
ORD-15146,17-05-2023,19-05-2023,Carlos Rodriguez,Corporate,Central,Office Supplies,Labels,158.71,3,0.4,-32.91
ORD-15204,06-02-2023,08-02-2023,Maria Walker,Consumer,East,Technology,Accessories,772.97,1,0,-142.32
ORD-13617,09-10-2024,12-10-2024,Priya Walker,Home Office,Central,Technology,Copiers,4292.46,3,0.4,-423.16
ORD-12113,15-08-2022,16-08-2022,Priya Smith,Consumer,West,Technology,Accessories,4880.8,5,0.2,468.65
ORD-12923,23-05-2024,26-05-2024,Tom Wilson,Home Office,East,Furniture,Tables,1732.44,6,0,226.7
ORD-16887,16-02-2023,20-02-2023,John Young,Consumer,Central,Office Supplies,Envelopes,166.72,4,0.1,12.23
ORD-12689,15-09-2022,16-09-2022,Carlos Garcia,Consumer,South,Office Supplies,Art,278.48,2,0,45.3
ORD-12094,24-10-2023,25-10-2023,Fatima Rodriguez,Consumer,East,Office Supplies,Paper,645.54,3,0,247.59
ORD-14614,27-12-2024,29-12-2024,Maria Wilson,Consumer,East,Technology,Phones,3158.32,2,0,-9.77
ORD-19001,10-07-2023,13-07-2023,Fatima Lewis,Corporate,South,Office Supplies,Art,354.26,4,0.5,30.77
ORD-12801,01-10-2023,02-10-2023,John Young,Consumer,Central,Technology,Accessories,2151.88,1,0,464.18
ORD-18252,07-04-2024,08-04-2024,Kevin Davis,Home Office, Central ,Furniture,Furnishings,2165.64,2,0,604.34
ORD-14522,01-04-2024,04-04-2024,Fatima Lewis,Consumer,East,Technology,Copiers,1123.8,1,0.1,149.78
ORD-17939,08-11-2024,11-11-2024,Sara Wilson,Consumer,West,Office Supplies,Paper,105.8,2,0.1,18.29
ORD-10493,25-03-2023,29-03-2023,David Chen,Consumer,West,Office Supplies,Storage,183.34,1,0.15,33.63
ORD-19776,24-03-2022,29-03-2022,Nina Lee,Consumer,South,Technology,Accessories,2165.52,3,0,306.35
ORD-13567,03-09-2022,06-09-2022,Sara Wilson,Consumer,West,Office Supplies,Envelopes,207.02,2,0.4,-54.87
ORD-16418,06-03-2022,10-03-2022,Linda Wilson,Consumer,Central,Technology,Copiers,235.69,2,0.15,29.54
ORD-19147,23-04-2024,27-04-2024,James Chen,Corporate,East,Office Supplies,Envelopes,378.96,2,0.2,12.18
ORD-13657,05-02-2023,08-02-2023,Linda Young,Consumer,East,Office Supplies,Storage,182.52,3,0,51.05
ORD-15771,02-11-2022,05-11-2022,David Khan,Consumer,East,Technology,Copiers,100.58,1,0.15,-5.63
ORD-19002,06-04-2024,08-04-2024,Fatima Johnson,Consumer,Central,Technology,Accessories,927.24,1,0.15,-12.59
ORD-13865,23-11-2024,28-11-2024,Tom Chen,Consumer,Central,Office Supplies,Art,225.43,3,0.3,5.39
ORD-10123,25-11-2022,27-11-2022,Mohammed Wilson,Corporate,West,Office Supplies,Storage,615.68,4,0.2,130.9
ORD-18108,16-04-2023,19-04-2023,Anna Lee,Corporate,East,Office Supplies,Storage,256.68,2,0,101.17
ORD-10898,01-12-2024,03-12-2024,Nina Lee,Corporate,Central,Technology,Machines,2110.77,3,0.3,-60.22
ORD-16421,12-03-2022,14-03-2022,Maria Davis,Corporate,East,Technology,Machines,960.53,1,0,112.75
ORD-18371,21-04-2024,25-04-2024,Priya Chen,Corporate,West,Technology,Copiers,742.3,1,0.1,217.26
ORD-19434,22-09-2024,24-09-2024,Fatima Young,Consumer,West,Office Supplies,Labels,98.88,2,0.5,-4.2
ORD-11000,09-11-2022,11-11-2022,Kevin Lee,Consumer,West,Technology,Phones,6760.71,4,0.3,-71.91
ORD-10405,26-02-2024,28-02-2024,Linda Smith,Home Office,West,Office Supplies,Labels,219.43,5,,-8.12
ORD-10061,19-06-2023,21-06-2023,David Smith,Corporate,East,Office Supplies,Art,186.66,2,0.5,-0.54
ORD-18556,02-02-2022,04-02-2022,Nina Garcia,Corporate,South,Technology,Accessories,723.13,1,0,279.31
ORD-11074,10-11-2024,13-11-2024,Grace Patel,Consumer,East,Furniture,Tables,1819.77,3,0,-357.92
ORD-10912,01-11-2022,06-11-2022,Tom Lee,Consumer,West,Technology,Accessories,2117.06,3,0.15,33.35
ORD-11930,18-12-2023,19-12-2023,John Clark,Corporate,Central,Office Supplies,Storage,11.84,1,0,4.94
ORD-14267,05-01-2024,09-01-2024,Nina Davis,Home Office,Central,Furniture,Furnishings,435.55,5,0,180.13
ORD-18623,10-07-2022,11-07-2022,Carlos Walker,Corporate,Central,Furniture,Bookcases,643.17,2,0.2,-128.47
ORD-17803,23-04-2023,24-04-2023,Nina Rodriguez,Consumer,Central,Furniture,Bookcases,855.55,1,,-88.67
ORD-12235,17-10-2023,20-10-2023,Nina Martinez,Corporate,South,Technology,Accessories,929.12,1,0,188.09
ORD-12930,19-06-2024,21-06-2024,Carlos Chen,Home Office,East,Technology,Phones,89.24,1,0.1,9.19
ORD-16997,23-08-2022,24-08-2022,Linda Wilson,Consumer,South,Furniture,Tables,1059.48,1,0.1,30.6
ORD-11078,23-08-2024,28-08-2024,Tom Patel,Consumer,South,Office Supplies,Paper,158.9,3,0.5,-25.02
ORD-15199,21-11-2023,24-11-2023,Mohammed Davis,Consumer,East,Office Supplies,Envelopes,201.03,2,0.3,32.81
ORD-15402,14-03-2023,17-03-2023,James Garcia,Home Office,East,Furniture,Furnishings,4035.73,4,0.15,224.26
ORD-18659,19-09-2022,24-09-2022,Sara Brown,Consumer,West,Furniture,Bookcases,700.02,1,0.3,-343.96
ORD-11281,24-04-2022,25-04-2022,Nina Wilson,Corporate,East,Furniture,Tables,2593.83,3,0,-584.07
ORD-10889,16-02-2023,19-02-2023,John Young,Home Office,South,Furniture,Tables,2468.92,4,0,36.26
ORD-11905,17-06-2022,22-06-2022,Sara Chen,Corporate,West,Furniture,Tables,4078.13,5,0.15,-366.2
ORD-10700,16-05-2024,18-05-2024,Nina Davis,Consumer,West,Office Supplies,Labels,231.64,2,0,79.14
ORD-16597,10-07-2022,12-07-2022,Sara Rodriguez,Consumer,Central,Office Supplies,Storage,700.88,4,0.15,51.68
ORD-15617,24-09-2022,27-09-2022,Tom Smith,Consumer,East,Office Supplies,Labels,185.18,2,0,23.11
ORD-16440,06-06-2022,09-06-2022,Wei Rodriguez,Corporate,East,Furniture,Bookcases,309.27,3,0,20.25
ORD-18487,15-12-2023,22-12-2023,Fatima Wilson,Corporate,South,Furniture,Tables,2721.24,4,0.1,632.05
ORD-12289,18-01-2022,22-01-2022,John Young,Home Office,East,Furniture,Bookcases,889.99,1,0,134.35
ORD-11620,23-10-2024,26-10-2024,Grace Young,Consumer,Central,Office Supplies,Art,274.6,2,0,92.46
ORD-17442,09-04-2022,13-04-2022,Linda Garcia,Consumer,South,Office Supplies,Envelopes,60.96,1,0.4,-1.24
ORD-16944,05-05-2024,06-05-2024,James Lewis,Corporate,East,Office Supplies,Binders,30.66,1,,-0.31
ORD-16148,18-05-2023,20-05-2023,Priya Brown,Consumer,West,Technology,Phones,1421.24,3,0.3,-252.35
ORD-15077,12-10-2022,19-10-2022,Maria Khan,Corporate,East,Furniture,Chairs,676.96,1,0.2,-35.79
ORD-13207,14-05-2022,16-05-2022,Anna Martinez,Consumer,West,Office Supplies,Art,161.85,1,0.1,58.62
ORD-18499,27-08-2022,29-08-2022,David Davis,Corporate,Central,Furniture,Tables,591.22,2,0,4.96
ORD-19315,23-12-2024,24-12-2024,Carlos Garcia,Consumer,South,Office Supplies,Art,188.19,1,0.2,37.97
ORD-16114,06-09-2023,08-09-2023,David Lewis,Corporate,West,Office Supplies,Art,544.75,4,0.1,-44.65
ORD-16703,08-06-2023,12-06-2023,Maria Johnson,Consumer,South,Office Supplies,Art,160.97,1,0.1,15.62
ORD-16837,27-10-2024,29-10-2024,Maria Khan,Consumer,Central,Technology,Copiers,1856.26,1,0.2,-462.98
ORD-19619,20-10-2022,23-10-2022,James Davis,Home Office,Central,Office Supplies,Envelopes,601.24,4,0,214.65
ORD-14566,05-05-2022,08-05-2022,Anna Martinez,Consumer,South,Office Supplies,Paper,239.57,2,0.4,-1.31
ORD-17226,13-11-2022,14-11-2022,Priya Chen,Corporate,South,Technology,Accessories,1344.64,1,0,49.83
ORD-16547,05-10-2022,07-10-2022,David Young,Consumer,West,Technology,Copiers,7245.76,4,0,2508.54
ORD-13524,08-05-2024,09-05-2024,Priya Patel,Home Office,Central,Office Supplies,Binders,341.71,2,0.3,-31.19
ORD-15056,20-12-2023,22-12-2023,Mohammed Johnson,Home Office,South,Technology,Machines,4941.16,4,0,116.97
ORD-16475,11-01-2023,15-01-2023,Anna Patel,Corporate,South,Furniture,Tables,974.58,3,0.5,-334.81
ORD-18458,15-07-2022,17-07-2022,Maria Lewis,Consumer,East,Office Supplies,Labels,54.64,1,0.1,8.73
ORD-19533,01-04-2022,05-04-2022,Fatima Lewis,Corporate,South,Office Supplies,Storage,329.9,2,0.1,53.63
ORD-11882,12-09-2022,15-09-2022,Nina Wilson,Corporate,Central,Furniture,Chairs,697.46,2,0.15,-44.25
ORD-10510,02-06-2024,05-06-2024,Anna Patel,Corporate,East,Technology,Accessories,1725.82,2,0,35.15
ORD-13705,13-04-2022,14-04-2022,Wei Martinez,Consumer,central,Office Supplies,Art,197.24,4,0.1,23.24
ORD-10991,19-05-2024,20-05-2024,Maria Garcia,Consumer,West,Technology,Machines,443.75,1,0.3,46.7
ORD-12053,25-11-2024,29-11-2024,David Patel,Home Office,West,Technology,Machines,2181.86,1,0,481.42
ORD-11257,16-11-2024,18-11-2024,Maria Johnson,Consumer,East,Office Supplies,Labels,125.22,1,0.1,23.03
ORD-17718,19-03-2023,21-03-2023,David Davis,Consumer,Central,Office Supplies,Paper,229.5,6,0.1,56.94
ORD-12893,05-01-2023,07-01-2023,Wei Rodriguez,Corporate,South,Office Supplies,Paper,513.39,3,0.15,46.64
ORD-18850,03-05-2022,04-05-2022,Tom Smith,Corporate,West,Office Supplies,Art,172.46,1,0.1,33.43
ORD-15787,08-10-2024,09-10-2024,Wei Lewis,Home Office,West,Technology,Phones,3729.6,4,0,1491.69
ORD-13991,21-08-2024,23-08-2024,Grace Khan,Consumer,East,Technology,Phones,10537.92,6,0,584.6
ORD-13734,20-03-2024,22-03-2024,David Walker,Home Office,East,Technology,Copiers,3253.06,3,0.2,192.44
ORD-16096,03-07-2024,05-07-2024,,Corporate,East,Technology,Accessories,5014.11,5,0.15,-91.37
ORD-16937,07-12-2023,12-12-2023,Priya Khan,Consumer,East,Office Supplies,Binders,157.27,1,0.15,36.39
ORD-15161,23-10-2024,25-10-2024,Mohammed Khan,Consumer,East,Office Supplies,Paper,164.84,4,0.1,-1.24
ORD-11207,07-11-2024,11-11-2024,Maria Lewis,Corporate,East,Office Supplies,Labels,71.2,1,0.1,14.73
ORD-18443,04-12-2022,06-12-2022,Kevin Brown,Corporate,West,Furniture,Chairs,735.84,6,0,-192.83
ORD-14486,16-11-2022,19-11-2022,Sara Walker,Home Office,Central,Office Supplies,Envelopes,410.17,3,0.15,86.39
ORD-11202,27-11-2023,30-11-2023,Grace Wilson,Home Office,East,Technology,Accessories,1304.2,1,0.1,267.64
ORD-18748,09-04-2022,10-04-2022,Carlos Johnson,Corporate,South,Technology,Phones,903.93,1,0.15,131.24
ORD-17426,16-02-2022,17-02-2022,Kevin Khan,Corporate,East,Office Supplies,Storage,188.17,1,0.2,-0.99
ORD-10580,14-07-2022,19-07-2022,Maria Wilson,Home Office,South,Office Supplies,Art,302.29,3,0.1,15.23
ORD-17942,15-12-2022,18-12-2022,Maria Martinez,Consumer,East,Office Supplies,Paper,136.21,1,0.3,17.21
ORD-16640,23-05-2023,26-05-2023,Maria Brown,Consumer,West,Office Supplies,Paper,38.09,1,0,6.72
ORD-13649,04-09-2023,06-09-2023,Carlos Khan,Home Office,West,Technology,Machines,2398.49,1,0,420.98
ORD-10705,21-11-2023,23-11-2023,Nina Walker,Corporate,West,Office Supplies,Art,149.39,3,0.3,2.71
ORD-19062,07-09-2024,09-09-2024,Linda Lee,Corporate,West,Office Supplies,Storage,320.98,2,0,55.07
ORD-17280,02-11-2024,06-11-2024,John Brown,Consumer,east,Office Supplies,Envelopes,80.07,4,0.15,-0.17
ORD-11024,18-06-2023,19-06-2023,Grace Johnson,Corporate,East,Furniture,Bookcases,2151.52,4,0.15,-56.9
ORD-12648,26-02-2022,02-03-2022,Wei Davis,Consumer,Central,Office Supplies,Paper,204.97,1,0,21.8
ORD-12101,07-10-2023,10-10-2023,James Lewis,Consumer,South,Office Supplies,Paper,402.7,2,0,141.65
ORD-10727,04-02-2022,08-02-2022,James Martinez,Corporate,South,Office Supplies,Labels,36.04,2,0.1,6.6
ORD-18326,24-06-2023,29-06-2023,Tom Martinez,Consumer,East,Office Supplies,Labels,465.63,3,0.15,71.1
ORD-14444,22-08-2024,23-08-2024,Anna Wilson,Consumer,West,Office Supplies,Art,106.38,3,0,8.03
ORD-17730,18-08-2022,19-08-2022,Mohammed Young,Home Office,West,Office Supplies,Binders,19.63,2,,0.01
ORD-18339,09-09-2023,10-09-2023,Kevin Chen,Consumer,South,Office Supplies,Labels,274.48,2,0.4,-18.72
ORD-17486,09-07-2023,10-07-2023,Anna Smith,Consumer,East,Technology,Phones,975.01,1,0.2,424.66
ORD-11291,24-12-2023,26-12-2023,Priya Davis,Corporate,East,Office Supplies,Labels,49.61,1,0.2,0.19
ORD-13503,14-06-2022,15-06-2022,Grace Rodriguez,Consumer,East,Office Supplies,Storage,573.79,3,0.2,25.86
ORD-14600,02-08-2024,03-08-2024,Mohammed Davis,Consumer,West,Office Supplies,Binders,148.14,1,0,37.48
ORD-17081,03-11-2022,06-11-2022,Maria Patel,Consumer,Central,Technology,Phones,1553.96,2,0.1,290.59
ORD-19696,20-08-2023,24-08-2023,David Patel,Corporate,East,Technology,Phones,2234.25,1,0.1,-151.9
ORD-15316,25-10-2023,26-10-2023,Carlos Johnson,Home Office,Central,Office Supplies,Labels,382.65,3,0,108.53
ORD-17710,07-12-2023,10-12-2023,Fatima Chen,Consumer,West,Office Supplies,Labels,138.24,4,0.1,23.12
ORD-16431,09-06-2022,10-06-2022,David Smith,Corporate,South,Office Supplies,Storage,122.54,1,0.15,10.27
ORD-17938,04-11-2022,09-11-2022,David Garcia,Consumer,East,Technology,Phones,2428.1,1,0,238.43
ORD-17074,10-10-2024,11-10-2024,Kevin Garcia,Consumer,Central,Office Supplies,Art,65.26,2,0,17.83
ORD-15606,12-09-2024,13-09-2024,Linda Lee,Consumer,East,Office Supplies,Binders,111.12,1,0,47.18
ORD-16999,15-08-2023,19-08-2023,Tom Davis,Consumer,Central,Office Supplies,Storage,537.32,4,0,107.01
ORD-16858,25-09-2024,28-09-2024,John Davis,Corporate,East,Office Supplies,Paper,180.14,2,0,1.22
ORD-19189,04-05-2023,05-05-2023,Maria Lee,Home Office,Central,Office Supplies,Art,228.66,3,0.1,63.74
ORD-18867,02-08-2024,07-08-2024,Mohammed Smith,Home Office,South,Furniture,Tables,4013,5,0,1181.66
ORD-12993,02-12-2022,04-12-2022,Tom Chen,Consumer,East,Office Supplies,Envelopes,288.86,2,0.1,57.12
ORD-15518,21-12-2022,26-12-2022,Fatima Clark,Corporate,Central,Furniture,Furnishings,695.28,6,0.15,-1.83
ORD-16875,12-10-2024,15-10-2024,John Johnson,Consumer,West,Office Supplies,Envelopes,808.04,4,0,114.23
ORD-19081,02-12-2023,03-12-2023,Carlos Young,Consumer,South,Technology,Copiers,527.87,2,0.3,-22.07
ORD-19361,09-10-2022,16-10-2022,Carlos Rodriguez,Home Office,West,Furniture,Chairs,1067.24,2,0.15,-141.53
ORD-13185,23-02-2022,27-02-2022,Mohammed Patel,Consumer,West,Office Supplies,Art,726.9,5,0,-29.87
ORD-11656,25-12-2024,27-12-2024,John Patel,Home Office,East,Office Supplies,Binders,226.84,2,0.5,-17.13
ORD-11018,04-12-2024,06-12-2024,David Davis,Consumer,west,Furniture,Tables,2552.76,4,0.1,-100.25
ORD-18161,23-06-2023,25-06-2023,John Rodriguez,Consumer,East,Office Supplies,Envelopes,428.42,2,0,110.46
ORD-18817,21-04-2022,25-04-2022,Mohammed Khan,Consumer,Central,Office Supplies,Art,173.32,1,0.2,-0.84
ORD-13031,03-04-2024,04-04-2024,Linda Johnson,Corporate,South,Office Supplies,Envelopes,30.96,1,0,9
ORD-18066,09-06-2024,12-06-2024,Carlos Rodriguez,Corporate,South,Furniture,Tables,806.62,1,0.2,-50.34
ORD-12856,20-09-2022,24-09-2022,Maria Davis,Consumer,West,Office Supplies,Storage,189.21,3,0.3,23.21
ORD-16527,23-08-2024,28-08-2024,Grace Chen,Consumer,West,Technology,Machines,348.9,1,0.5,-105.45
ORD-19313,14-01-2024,19-01-2024,Sara Wilson,Home Office,Central,Furniture,Chairs,3673.12,4,0.1,-236.39
ORD-11925,14-07-2023,16-07-2023,Mohammed Johnson,Home Office,West,Furniture,Furnishings,3250.4,4,0,-917.77
ORD-14915,19-07-2023,21-07-2023,Nina Rodriguez,Consumer,West,Furniture,Tables,1412.17,6,0.3,-420.28
ORD-16740,09-11-2022,12-11-2022,Sara Lewis,Consumer,Central,Furniture,Tables,1876.16,2,0,-552.57
ORD-18287,26-04-2024,29-04-2024,Wei Martinez,Corporate,West,Office Supplies,Storage,12.62,3,0.3,-0.61
ORD-18869,04-04-2024,05-04-2024,Fatima Davis,Consumer,Central,Office Supplies,Art,821.07,5,0.1,207.35
ORD-10164,24-11-2022,26-11-2022,Fatima Walker,Consumer,East,Furniture,Tables,245.67,1,0.3,-74.01
